female	isei	w_fstuwt	wnrschbw	high_school	college	one_for	both_for	test_lang	pass_read	id_school	wvarstr
1	44	417.2526	27.22	0	1	0	0	1	0	102	48
0	60	417.2526	27.22	0	1	0	0	1	0	102	48
0	33	417.2526	27.22	0	1	0	0	1	0	102	48
1	30	417.2526	27.22	0	1	0	0	1	0	102	48
0	33	417.2526	27.22	0	1	0	0	1	0	102	48
0	77	507.9058	39.45	0	1	0	0	1	1	103	48
0	25	507.9058	39.45	0	1	0	0	1	0	103	48
1	30	533.7315	39.45	0	0	0	1	0	0	103	48
0	50	507.9058	39.45	0	1	1	0	1	0	103	48
0	34	507.9058	39.45	1	0	0	0	1	0	103	48
0	59	507.9058	39.45	0	1	0	0	1	0	103	48
1	67	507.9058	39.45	1	0	0	0	1	0	103	48
1	24	507.9058	39.45	0	1	0	0	1	0	103	48
1	30	507.9058	39.45	0	1	0	0	1	0	103	48
1	34	507.9058	39.45	0	1	1	0	1	0	103	48
0	74	507.9058	39.45	0	1	1	0	1	1	103	48
0	71	507.9058	39.45	0	1	0	1	0	1	103	48
1	56	507.9058	39.45	1	0	0	0	1	0	103	48
0	34	507.9058	39.45	0	1	0	0	1	1	103	48
0	43	507.9058	39.45	0	1	0	0	1	0	103	48
0	69	507.9058	39.45	0	1	1	0	1	1	103	48
1	71	507.9058	39.45	1	0	0	0	1	0	103	48
1	50	507.9058	39.45	1	0	0	0	1	0	103	48
1	31	1003.414	65.84	1	0	0	1	0	1	104	48
0	54	1003.414	65.84	0	1	0	0	1	0	104	48
1	56	1003.414	65.84	0	1	0	0	1	1	104	48
1	16	1003.414	65.84	0	0	0	1	0	0	104	48
1	56	1003.414	65.84	0	1	0	0	1	1	104	48
1	69	1003.414	65.84	0	1	0	0	1	1	104	48
1	40	1003.414	65.84	1	0	0	0	1	1	104	48
0	85	1003.414	65.84	0	1	0	0	1	0	104	48
0	59	1003.414	65.84	0	1	0	0	1	1	104	48
0	71	1003.414	65.84	0	1	0	0	1	1	104	48
1	21	1003.414	65.84	0	1	0	0	1	1	104	48
1	69	1003.414	65.84	0	1	0	0	1	1	104	48
0	68	1003.414	65.84	0	1	0	0	1	1	104	48
1	67	1003.414	65.84	1	0	0	0	1	1	104	48
1	56	1003.414	65.84	0	1	0	0	1	1	104	48
1	69	1003.414	65.84	0	1	0	0	1	0	104	48
0	56	1003.414	65.84	0	1	1	0	1	0	104	48
0	56	1003.414	65.84	0	1	0	0	1	1	104	48
0	29	1003.414	65.84	1	0	0	0	1	0	104	48
0	34	1003.414	65.84	0	0	0	1	1	0	104	48
0	33	1003.414	65.84	1	0	0	0	1	0	104	48
0	56	1003.414	65.84	0	1	0	0	1	1	104	48
0	31	1003.414	65.84	1	0	0	0	1	0	104	48
0	34	232.4871	67.88	1	0	0	0	1	0	105	49
1	34	1518.995	86.73	0	1	0	0	1	0	106	49
1	29	1518.995	86.73	0	0	0	0	1	0	106	49
0	64	1518.995	86.73	1	0	0	0	1	0	106	49
0	29	1518.995	86.73	0	1	0	0	1	0	106	49
1	69	1518.995	86.73	0	1	0	0	1	1	106	49
0	30	1518.995	86.73	0	1	0	0	1	0	106	49
0	35	1072.421	196.53	0	1	0	0	1	0	107	50
0	50	946.3411	196.53	0	1	0	0	1	1	107	50
1	88	1072.421	196.53	0	1	0	0	1	1	107	50
0	56	1072.421	196.53	0	1	0	0	1	0	107	50
0	39	1072.421	196.53	0	1	0	0	1	1	107	50
1	67	1072.421	196.53	0	1	0	0	1	0	107	50
0	69	1072.421	196.53	0	1	0	0	1	1	107	50
1	74	1072.421	196.53	1	0	0	0	1	1	107	50
0	59	1072.421	196.53	0	1	0	0	1	0	107	50
0	66	946.3411	196.53	0	1	0	0	1	1	107	50
0	66	1072.421	196.53	0	1	1	0	0	0	107	50
1	85	1072.421	196.53	0	1	0	0	1	0	107	50
1	44	946.3411	196.53	1	0	0	0	1	1	107	50
1	85	946.3411	196.53	0	1	0	0	1	1	107	50
0	69	1072.421	196.53	0	1	0	0	1	1	107	50
0	58	1072.421	196.53	1	0	0	0	1	0	107	50
0	51	946.3411	196.53	0	1	0	0	1	0	107	50
1	53	946.3411	196.53	0	1	0	0	1	0	107	50
1	88	946.3411	196.53	0	1	0	0	1	1	107	50
1	56	1072.421	196.53	0	1	0	0	1	1	107	50
1	51	1072.421	196.53	0	1	0	0	1	0	107	50
1	88	1072.421	196.53	0	1	0	0	1	1	107	50
1	67	1072.421	196.53	0	1	0	0	1	1	107	50
1	56	1072.421	196.53	0	1	1	0	1	1	107	50
0	32	1072.421	196.53	1	0	0	0	1	1	107	50
0	53	342.9619	127.99	0	1	0	0	1	1	108	50
1	66	342.9619	127.99	0	1	0	0	1	1	108	50
0	54	342.9619	127.99	0	1	0	1	0	0	108	50
1	65	342.9619	127.99	0	1	0	0	1	1	108	50
0	70	342.9619	127.99	0	1	0	0	1	1	108	50
1	40	342.9619	127.99	1	0	0	0	1	1	108	50
0	51	342.9619	127.99	0	1	0	0	1	1	108	50
0	71	342.9619	127.99	0	1	0	1	1	1	108	50
1	71	342.9619	127.99	0	1	0	0	1	0	108	50
1	46	342.9619	127.99	0	1	0	1	1	0	108	50
1	30	342.9619	127.99	1	0	0	0	1	1	108	50
0	67	342.9619	127.99	0	1	0	1	0	1	108	50
1	41	342.9619	127.99	0	1	0	0	1	1	108	50
1	34	342.9619	127.99	1	0	0	0	1	1	108	50
1	23	342.9619	127.99	1	0	0	0	1	1	108	50
1	77	342.9619	127.99	0	1	0	0	1	1	108	50
1	67	342.9619	127.99	0	1	0	0	1	1	108	50
0	43	342.9619	127.99	1	0	0	0	1	0	108	50
1	66	342.9619	127.99	1	0	0	0	1	0	108	50
0	58	509.3501	40.79	0	1	0	0	1	0	109	50
1	70	509.3501	40.79	0	1	0	0	1	1	109	50
0	77	509.3501	40.79	0	1	0	0	1	0	109	50
1	54	509.3501	40.79	0	1	0	0	1	1	109	50
1	54	509.3501	40.79	0	1	0	0	1	1	109	50
1	54	509.3501	40.79	0	1	0	0	1	1	109	50
0	68	509.3501	40.79	0	1	0	1	0	1	109	50
0	29	509.3501	40.79	1	0	0	0	1	0	109	50
0	34	509.3501	40.79	1	0	0	0	1	0	109	50
1	25	509.3501	40.79	0	0	0	0	1	0	109	50
1	56	509.3501	40.79	1	0	0	0	1	0	109	50
0	85	509.3501	40.79	0	1	1	0	1	0	109	50
1	56	1815.993	76.37	0	1	0	0	1	0	110	50
1	40	1815.993	76.37	0	1	0	0	1	1	110	50
0	51	1815.993	76.37	0	1	0	0	1	0	110	50
1	46	1815.993	76.37	1	0	0	0	1	1	110	50
0	59	1815.993	76.37	0	1	0	0	1	1	110	50
1	40	1815.993	76.37	0	1	0	0	1	0	110	50
0	69	1815.993	76.37	0	1	0	0	1	1	110	50
0	40	1815.993	76.37	0	1	0	0	1	1	110	50
0	69	1815.993	76.37	1	0	0	0	1	0	110	50
0	65	1815.993	76.37	0	1	0	0	1	1	110	50
1	56	1815.993	76.37	0	1	0	0	1	1	110	50
1	29	1815.993	76.37	0	1	0	0	1	1	110	50
0	69	1815.993	76.37	0	1	0	0	1	0	110	50
1	56	1815.993	76.37	0	1	0	0	1	0	110	50
0	67	435.3889	46.85	0	1	0	0	1	1	111	49
1	71	435.3889	46.85	0	1	0	0	1	0	111	49
1	43	435.3889	46.85	1	0	0	0	1	1	111	49
0	68	435.3889	46.85	0	1	0	0	1	0	111	49
0	34	402.8702	46.85	0	1	0	0	1	0	111	49
0	33	435.3889	46.85	0	1	0	0	1	0	111	49
0	69	435.3889	46.85	0	1	1	0	1	1	111	49
0	59	402.8702	46.85	0	1	0	0	1	0	111	49
1	30	435.3889	46.85	0	1	0	0	1	0	111	49
0	28	435.3889	46.85	1	0	0	0	1	1	111	49
0	51	435.3889	46.85	0	1	0	0	1	1	111	49
1	35	435.3889	46.85	1	0	0	0	1	0	111	49
1	61	435.3889	46.85	0	1	0	0	1	1	111	49
1	30	643.6211	40.25	1	0	0	0	1	0	112	49
0	39	643.6211	40.25	0	1	0	0	1	1	112	49
1	71	643.6211	40.25	0	1	0	0	1	1	112	49
1	40	695.5726	40.25	1	0	0	0	1	1	112	49
0	34	695.5726	40.25	0	1	0	1	0	0	112	49
0	53	695.5726	40.25	0	1	0	0	1	1	112	49
0	57	695.5726	40.25	0	1	0	0	1	0	112	49
0	59	695.5726	40.25	1	0	0	0	1	1	112	49
0	71	695.5726	40.25	0	1	0	0	1	0	112	49
1	69	695.5726	40.25	0	1	0	0	1	1	112	49
1	69	695.5726	40.25	0	1	0	0	1	1	112	49
1	43	695.5726	40.25	0	1	0	0	1	1	112	49
0	29	695.5726	40.25	0	0	0	0	1	1	112	49
1	71	695.5726	40.25	0	1	0	0	1	1	112	49
0	67	695.5726	40.25	0	1	0	0	1	1	112	49
0	53	695.5726	40.25	1	0	0	0	1	1	112	49
0	71	643.6211	40.25	1	0	0	0	1	1	112	49
1	33	695.5726	40.25	1	0	0	0	1	1	112	49
1	58	643.6211	40.25	0	1	0	0	1	0	112	49
1	39	643.6211	40.25	1	0	0	0	1	0	112	49
0	41	643.6211	40.25	0	1	0	0	1	0	112	49
1	54	669.9942	27.75	0	1	0	0	1	0	113	49
0	69	724.0745	27.75	0	1	0	0	1	1	113	49
0	54	724.0745	27.75	0	1	0	0	1	1	113	49
0	64	669.9942	27.75	0	1	0	0	1	0	113	49
1	66	724.0745	27.75	0	1	0	0	1	1	113	49
0	69	724.0745	27.75	0	1	0	0	1	0	113	49
1	39	669.9942	27.75	0	1	0	0	1	0	113	49
1	54	724.0745	27.75	0	1	0	0	1	1	113	49
1	30	724.0745	27.75	1	0	0	0	1	0	113	49
1	67	669.9942	27.75	0	1	0	1	0	0	113	49
0	88	724.0745	27.75	0	1	0	0	1	0	113	49
0	29	724.0745	27.75	1	0	0	0	1	0	113	49
1	37	669.9942	27.75	1	0	0	0	1	1	113	49
1	88	669.9942	27.75	0	1	0	0	1	1	113	49
1	69	669.9942	27.75	0	1	0	0	1	1	113	49
1	46	767.5464	50.69	0	1	0	0	1	0	114	49
0	34	767.5464	50.69	1	0	0	0	1	0	114	49
1	43	767.5464	50.69	0	1	0	0	1	1	114	49
1	50	767.5464	50.69	1	0	0	0	1	0	114	49
1	69	767.5464	50.69	0	1	0	0	1	1	114	49
1	68	767.5464	50.69	0	1	1	0	1	0	114	49
0	51	767.5464	50.69	0	1	0	0	1	1	114	49
1	16	767.5464	50.69	1	0	0	0	1	0	114	49
0	51	767.5464	50.69	1	0	0	0	1	0	114	49
0	71	767.5464	50.69	0	1	0	0	1	0	114	49
1	51	767.5464	50.69	0	1	0	0	1	1	114	49
1	33	767.5464	50.69	1	0	0	0	1	0	114	49
1	55	767.5464	50.69	0	1	0	0	1	1	114	49
1	29	767.5464	50.69	1	0	0	0	1	1	114	49
1	56	767.5464	50.69	0	1	0	0	1	1	114	49
1	31	767.5464	50.69	0	0	1	0	0	0	114	49
0	50	767.5464	50.69	0	1	0	0	1	0	114	49
0	69	767.5464	50.69	0	1	0	0	1	1	114	49
1	29	767.5464	50.69	1	0	0	0	1	0	114	49
0	21	2464.24	1905.9	0	0	0	1	0	0	115	50
0	30	2464.24	1905.9	0	0	0	1	0	0	115	50
1	56	732.326	62.61	0	1	0	0	1	1	116	50
0	67	732.326	62.61	0	1	0	1	0	0	116	50
0	35	677.6294	62.61	0	1	0	0	1	1	116	50
0	85	732.326	62.61	0	1	0	0	1	1	116	50
0	51	732.326	62.61	0	1	0	0	1	0	116	50
0	16	732.326	62.61	0	0	0	1	0	1	116	50
1	56	732.326	62.61	1	0	0	0	1	1	116	50
1	69	732.326	62.61	1	0	0	0	1	1	116	50
1	51	677.6294	62.61	0	1	0	0	1	0	116	50
0	68	677.6294	62.61	0	1	1	0	0	1	116	50
0	34	677.6294	62.61	0	0	0	1	0	1	116	50
1	85	732.326	62.61	0	1	0	0	1	0	116	50
1	50	677.6294	62.61	1	0	0	1	0	0	116	50
1	54	677.6294	62.61	0	1	0	1	0	0	116	50
0	44	732.326	62.61	0	0	0	1	0	0	116	50
0	35	677.6294	62.61	1	0	0	0	1	0	116	50
1	59	732.326	62.61	0	1	0	1	1	1	116	50
1	40	732.326	62.61	1	0	0	0	1	1	116	50
1	34	660.3994	59.83	0	1	0	0	1	0	117	50
0	54	660.3994	59.83	0	1	0	0	1	0	117	50
1	34	611.0749	59.83	0	1	0	1	1	0	117	50
0	34	611.0749	59.83	0	0	1	0	1	0	117	50
1	21	611.0749	59.83	0	1	0	0	1	0	117	50
0	30	611.0749	59.83	0	1	0	0	1	0	117	50
1	34	611.0749	59.83	1	0	1	0	0	0	117	50
0	53	660.3994	59.83	0	1	1	0	1	0	117	50
1	25	660.3994	59.83	1	0	0	0	1	0	117	50
0	30	611.0749	59.83	0	0	0	0	1	0	117	50
1	34	660.3994	59.83	1	0	0	0	1	0	117	50
1	31	660.3994	59.83	0	0	1	0	1	0	117	50
1	30	660.3994	59.83	0	0	1	0	1	0	117	50
1	34	611.0749	59.83	0	0	0	0	1	0	117	50
1	33	611.0749	59.83	0	1	0	0	1	0	117	50
1	30	611.0749	59.83	0	1	1	0	0	1	117	50
1	56	745.0126	57.5	0	1	0	0	1	0	118	50
0	34	745.0126	57.5	0	0	1	0	0	0	118	50
0	31	745.0126	57.5	0	0	1	0	0	0	118	50
1	67	745.0126	57.5	0	1	1	0	1	0	118	50
0	34	745.0126	57.5	0	0	0	0	1	0	118	50
1	43	745.0126	57.5	0	1	0	0	0	0	118	50
1	44	745.0126	57.5	0	0	1	0	1	0	118	50
0	23	745.0126	57.5	1	0	0	1	0	1	118	50
1	29	745.0126	57.5	0	0	0	1	0	0	118	50
0	56	544.7914	38.34	1	0	1	0	1	1	119	50
1	59	544.7914	38.34	1	0	1	0	1	0	119	50
1	38	588.7657	38.34	0	1	1	0	1	0	119	50
0	69	588.7657	38.34	0	0	0	0	1	0	119	50
1	28	588.7657	38.34	0	1	0	0	1	1	119	50
1	40	588.7657	38.34	1	0	0	1	0	0	119	50
0	23	588.7657	38.34	0	0	0	1	1	0	119	50
1	30	588.7657	38.34	1	0	1	0	1	1	119	50
0	29	588.7657	38.34	0	0	0	1	0	0	119	50
0	30	544.7914	38.34	1	0	0	1	0	0	119	50
1	37	588.7657	38.34	1	0	1	0	1	0	119	50
0	58	544.7914	38.34	1	0	0	0	1	0	119	50
1	41	544.7914	38.34	1	0	0	0	1	0	119	50
1	34	413.4607	35.46	1	0	0	1	0	0	120	50
0	77	413.4607	35.46	0	1	1	0	1	0	120	50
1	34	413.4607	35.46	0	0	0	0	1	0	120	50
1	54	413.4607	35.46	0	0	0	1	0	0	120	50
1	29	413.4607	35.46	0	0	1	0	0	0	120	50
1	66	413.4607	35.46	0	1	0	0	1	0	120	50
0	34	413.4607	35.46	0	0	1	0	1	0	120	50
1	21	413.4607	35.46	0	0	0	1	0	0	120	50
1	33	413.4607	35.46	0	1	0	0	1	0	120	50
1	23	382.5798	35.46	1	0	0	1	0	0	120	50
0	50	413.4607	35.46	1	0	0	1	0	0	120	50
0	55	413.4607	35.46	0	1	0	0	1	1	120	50
1	24	413.4607	35.46	0	0	0	0	1	1	120	50
0	56	413.4607	35.46	0	1	0	0	0	0	120	50
1	30	382.5798	35.46	0	1	0	0	1	0	120	50
0	56	413.4607	35.46	0	1	0	0	1	1	120	50
0	35	486.8171	34.67	0	1	1	0	0	0	121	50
0	45	486.8171	34.67	0	1	0	0	1	0	121	50
0	29	486.8171	34.67	0	0	0	1	0	0	121	50
0	24	486.8171	34.67	1	0	0	1	0	0	121	50
0	24	486.8171	34.67	0	0	0	1	0	0	121	50
0	43	486.8171	34.67	0	1	0	0	1	0	121	50
1	42	1058.276	32.61	1	0	0	0	1	0	122	50
0	45	979.2349	32.61	0	1	0	0	1	0	122	50
1	50	1058.276	32.61	1	0	0	0	1	0	122	50
1	59	1058.276	32.61	0	1	0	0	1	1	122	50
1	69	979.2349	32.61	0	1	0	0	0	0	122	50
1	51	1058.276	32.61	0	1	1	0	1	1	122	50
1	30	979.2349	32.61	1	0	0	0	1	0	122	50
0	29	979.2349	32.61	0	0	0	1	0	0	122	50
0	59	979.2349	32.61	0	1	0	0	1	0	122	50
1	27	979.2349	32.61	0	0	0	1	1	0	122	50
1	29	979.2349	32.61	0	0	0	1	0	0	122	50
0	59	1058.276	32.61	1	0	0	0	1	0	122	50
0	43	1058.276	32.61	0	1	0	0	1	0	122	50
1	30	979.2349	32.61	0	0	0	1	0	1	122	50
1	69	1051.346	31.25	1	0	0	0	1	1	123	50
1	69	1051.346	31.25	0	1	0	0	1	0	123	50
1	32	1051.346	31.25	0	0	0	1	0	0	123	50
1	30	1136.208	31.25	0	1	0	0	1	0	123	50
0	69	1051.346	31.25	0	1	0	0	1	0	123	50
0	23	1051.346	31.25	0	0	0	1	0	0	123	50
1	45	1136.208	31.25	1	0	0	0	1	0	123	50
0	33	1136.208	31.25	1	0	0	0	1	0	123	50
0	51	209.242	98.28	0	1	0	0	1	0	124	4
0	56	209.242	98.28	0	1	0	0	1	0	124	4
0	43	209.242	98.28	0	1	0	0	1	0	124	4
0	59	209.242	98.28	0	1	0	0	1	0	124	4
0	67	209.242	98.28	0	1	0	0	1	0	124	4
1	30	209.242	98.28	0	1	0	1	0	0	124	4
0	59	209.242	98.28	0	1	0	0	1	0	124	4
0	40	209.242	98.28	1	0	0	1	1	0	124	4
0	40	209.242	98.28	0	1	0	1	1	1	124	4
1	49	209.242	98.28	0	1	1	0	1	0	124	4
1	50	209.242	98.28	0	1	0	0	1	0	124	4
0	77	209.242	98.28	0	1	0	0	1	0	124	4
1	30	209.242	98.28	1	0	0	1	1	1	124	4
0	19	851.754	31.16	0	1	0	0	1	1	125	6
0	34	851.754	31.16	1	0	0	0	1	1	125	6
0	40	851.754	31.16	0	1	1	0	1	1	125	6
0	59	851.754	31.16	1	0	0	0	1	0	125	6
0	54	851.754	31.16	0	1	0	0	1	1	125	6
1	34	851.754	31.16	0	1	0	0	1	0	125	6
1	85	851.754	31.16	0	1	0	0	1	1	125	6
1	59	851.754	31.16	1	0	0	0	1	0	125	6
0	49	738.5586	31.16	0	0	0	0	1	0	125	6
0	44	851.754	31.16	0	1	1	0	1	1	125	6
1	34	851.754	31.16	1	0	0	1	1	1	125	6
0	49	1069.089	17.94	1	0	0	1	0	0	126	8
1	38	1069.089	17.94	0	1	0	1	1	1	126	8
0	59	927.0104	17.94	0	0	1	0	1	0	126	8
0	51	1069.089	17.94	0	1	0	0	1	0	126	8
0	43	1069.089	17.94	0	0	0	1	0	0	126	8
0	69	1486.144	110.48	0	1	0	0	1	0	127	28
1	43	1486.144	110.48	0	1	0	0	1	1	127	28
0	34	1486.144	110.48	0	1	0	0	1	1	127	28
1	71	1486.144	110.48	0	1	0	0	1	1	127	28
1	35	1486.144	110.48	1	0	1	0	1	1	127	28
1	40	1486.144	110.48	1	0	0	0	1	0	127	28
0	43	1671.912	110.48	0	1	0	0	1	0	127	28
1	54	1486.144	110.48	0	1	0	0	1	1	127	28
0	59	1671.912	110.48	0	1	0	0	1	1	127	28
1	37	1486.144	110.48	1	0	0	0	1	0	127	28
0	59	1486.144	110.48	1	0	0	0	1	0	127	28
0	30	1486.144	110.48	1	0	0	0	1	1	127	28
1	51	1671.912	110.48	1	0	0	0	1	1	127	28
1	56	1671.912	110.48	0	1	0	0	1	1	127	28
0	34	321.0905	90.95	0	1	0	1	0	0	128	34
1	69	278.4185	90.95	0	0	0	1	0	0	128	34
1	30	321.0905	90.95	0	1	0	1	0	0	128	34
1	16	321.0905	90.95	1	0	0	0	1	0	128	34
0	34	321.0905	90.95	1	0	0	0	1	0	128	34
1	30	321.0905	90.95	0	1	0	0	1	0	128	34
0	34	321.0905	90.95	1	0	0	0	1	0	128	34
0	66	321.0905	90.95	1	0	0	0	1	0	128	34
0	53	321.0905	90.95	1	0	0	0	1	0	128	34
1	68	321.0905	90.95	0	1	0	1	1	0	128	34
0	23	321.0905	90.95	1	0	0	0	0	0	128	34
1	32	278.4185	90.95	1	0	0	1	1	0	128	34
1	30	647.5389	77.54	1	0	0	0	1	0	129	34
0	53	561.483	77.54	1	0	0	0	1	0	129	34
0	34	647.5389	77.54	0	1	0	1	0	0	129	34
1	30	647.5389	77.54	0	1	0	0	1	0	129	34
0	43	647.5389	77.54	0	1	0	1	0	0	129	34
0	27	647.5389	77.54	0	1	0	0	0	0	129	34
1	49	590.419	44.39	0	1	0	1	0	0	130	34
0	67	590.419	44.39	0	1	0	0	1	1	130	34
1	53	590.419	44.39	1	0	0	0	1	1	130	34
0	70	590.419	44.39	0	1	0	0	1	1	130	34
1	71	590.419	44.39	0	1	0	0	1	1	130	34
1	77	590.419	44.39	0	1	0	0	1	0	130	34
0	40	590.419	44.39	1	0	0	0	1	1	130	34
1	30	590.419	44.39	1	0	0	0	1	1	130	34
0	34	590.419	44.39	1	0	0	0	1	1	130	34
1	40	590.419	44.39	0	1	0	0	1	1	130	34
1	21	590.419	44.39	1	0	0	0	1	0	130	34
1	37	590.419	44.39	1	0	1	0	1	0	130	34
1	70	590.419	44.39	0	1	0	0	1	1	130	34
0	30	590.419	44.39	1	0	0	0	1	1	130	34
0	27	590.419	44.39	1	0	0	0	1	0	130	34
0	34	590.419	44.39	1	0	0	0	1	0	130	34
1	27	590.419	44.39	1	0	0	1	1	1	130	34
0	69	1003.356	324.76	0	1	0	0	1	1	131	34
1	59	1128.776	324.76	0	1	0	0	1	1	131	34
1	54	1003.356	324.76	1	0	0	0	1	1	131	34
1	51	1128.776	324.76	1	0	0	0	1	0	131	34
1	69	1003.356	324.76	0	1	0	0	1	1	131	34
0	85	1003.356	324.76	0	1	0	0	1	1	131	34
1	64	1003.356	324.76	1	0	1	0	1	1	131	34
0	88	1128.776	324.76	0	1	0	0	1	1	131	34
1	59	1003.356	324.76	0	1	0	0	1	0	131	34
0	50	1128.776	324.76	0	1	0	0	1	1	131	34
0	69	1003.356	324.76	0	1	0	0	1	1	131	34
0	69	1003.356	324.76	0	1	0	0	1	0	131	34
1	34	1003.356	324.76	0	1	0	0	1	1	131	34
0	44	1128.776	324.76	0	1	0	0	1	0	131	34
0	59	1128.776	324.76	0	1	0	0	1	0	131	34
0	70	1128.776	324.76	0	1	0	0	1	1	131	34
0	43	1128.776	324.76	0	1	0	0	1	1	131	34
1	69	1003.356	324.76	0	1	0	0	1	1	131	34
0	88	1003.356	324.76	0	1	0	0	1	1	131	34
0	43	1003.356	324.76	0	1	0	0	1	1	131	34
0	61	1003.356	324.76	0	1	0	0	1	0	131	34
0	70	1128.776	324.76	0	1	0	0	1	1	131	34
0	54	1128.776	324.76	0	1	1	0	1	0	131	34
0	67	1003.356	324.76	1	0	0	0	1	0	131	34
0	37	809.3919	480.15	1	0	0	0	1	1	132	40
0	37	809.3919	480.15	0	1	0	0	1	0	132	40
1	30	809.3919	480.15	1	0	0	0	1	0	132	40
1	59	809.3919	480.15	0	1	0	0	1	1	132	40
0	69	944.2905	480.15	0	1	0	0	1	1	132	40
1	41	809.3919	480.15	0	1	0	0	1	1	132	40
0	43	809.3919	480.15	0	1	0	0	1	1	132	40
0	29	809.3919	480.15	1	0	0	0	1	0	132	40
1	59	809.3919	480.15	0	1	0	0	1	1	132	40
1	37	809.3919	480.15	1	0	0	0	1	1	132	40
0	29	809.3919	480.15	0	1	0	0	1	0	132	40
0	59	944.2905	480.15	0	1	0	0	1	1	132	40
0	69	809.3919	480.15	0	1	0	0	1	0	132	40
1	69	809.3919	480.15	0	1	0	0	1	1	132	40
0	32	850.1089	151.52	1	0	1	0	1	1	133	38
1	24	850.1089	151.52	1	0	0	0	1	0	133	38
0	29	997.6026	151.52	0	0	0	0	1	0	133	38
0	34	997.6026	151.52	0	0	0	0	1	0	133	38
1	34	997.6026	151.52	1	0	0	0	1	0	133	38
1	34	850.1089	151.52	1	0	0	0	1	0	133	38
1	21	850.1089	151.52	1	0	0	0	1	0	133	38
0	29	850.1089	151.52	0	1	0	0	1	0	133	38
0	19	997.6026	151.52	1	0	0	0	1	0	133	38
1	59	850.1089	151.52	0	1	0	0	1	0	133	38
0	34	850.1089	151.52	0	0	0	0	1	0	133	38
0	69	997.6026	151.52	0	1	0	1	0	0	133	38
0	71	997.6026	151.52	0	1	0	0	1	0	133	38
1	29	997.6026	151.52	1	0	0	0	1	0	133	38
0	69	850.1089	151.52	1	0	0	0	1	1	133	38
1	71	1119.385	1049.42	0	1	0	0	1	1	134	39
0	49	1119.385	1049.42	0	1	0	0	1	1	134	39
0	29	1119.385	1049.42	0	1	0	0	1	1	134	39
1	38	1119.385	1049.42	1	0	0	0	1	0	134	39
1	30	1268.519	1049.42	1	0	0	0	1	0	134	39
1	19	1268.519	1049.42	0	0	0	0	1	0	134	39
1	77	1268.519	1049.42	0	1	0	0	1	1	134	39
0	69	1425.567	52.58	0	1	0	0	1	1	135	30
1	34	1747.469	52.58	0	1	0	1	1	0	135	30
0	88	1425.567	52.58	0	1	0	1	1	1	135	30
0	87	1425.567	52.58	0	1	0	0	1	0	135	30
0	74	1425.567	52.58	0	1	0	0	1	1	135	30
1	56	1931.414	52.58	0	1	1	0	1	1	135	30
1	70	1425.567	52.58	0	1	0	0	1	1	135	30
1	74	1747.469	52.58	0	1	0	1	0	1	135	30
1	44	1425.567	52.58	0	1	1	0	1	1	135	30
1	68	1747.469	52.58	0	1	0	0	1	0	135	30
1	69	1425.567	52.58	0	1	0	0	1	1	135	30
1	69	1425.567	52.58	0	1	0	0	1	1	135	30
1	88	1425.567	52.58	0	1	0	0	1	1	135	30
0	42	1425.567	52.58	0	1	0	0	1	1	135	30
0	69	1425.567	52.58	0	1	0	0	1	0	135	30
1	87	1747.469	52.58	0	1	0	0	1	1	135	30
1	70	1425.567	52.58	0	1	0	0	1	1	135	30
0	53	1425.567	52.58	0	1	0	0	1	1	135	30
0	88	1747.469	52.58	0	1	0	0	1	1	135	30
1	49	1425.567	52.58	0	0	1	0	1	0	135	30
0	34	876.0324	876.03	1	0	0	0	1	0	136	51
0	34	876.0324	876.03	0	0	0	0	1	0	136	51
1	34	876.0324	876.03	0	1	0	0	1	0	136	51
1	30	876.0324	876.03	0	0	0	0	1	0	136	51
0	26	876.0324	876.03	0	1	0	0	1	0	136	51
1	29	809.1384	202.18	1	0	0	0	1	0	137	52
1	30	809.1384	202.18	0	0	0	1	0	0	137	52
1	29	809.1384	202.18	0	1	0	0	1	1	137	52
1	30	809.1384	202.18	1	0	0	1	0	0	137	52
0	69	809.1384	202.18	0	1	0	0	1	0	137	52
0	29	809.1384	202.18	0	1	0	0	1	1	137	52
1	35	809.1384	202.18	1	0	0	0	1	1	137	52
1	32	809.1384	202.18	0	1	0	0	1	0	137	52
1	29	809.1384	202.18	0	1	0	0	1	1	137	52
0	51	809.1384	202.18	0	1	0	0	1	1	137	52
0	51	809.1384	202.18	0	1	0	0	1	1	137	52
1	70	809.1384	202.18	0	1	0	0	1	1	137	52
0	69	809.1384	202.18	0	1	0	0	1	1	137	52
1	30	809.1384	202.18	0	1	0	0	1	1	137	52
0	50	741.9292	32.74	0	0	0	1	0	0	139	18
1	45	741.9292	32.74	0	0	0	1	0	0	139	18
0	77	741.9292	32.74	0	1	0	1	1	1	139	18
1	23	741.9292	32.74	0	0	0	1	0	0	139	18
1	34	741.9292	32.74	1	0	0	1	1	0	139	18
0	43	741.9292	32.74	0	0	0	1	0	0	139	18
0	34	779.6545	32.74	0	0	0	1	0	0	139	18
0	38	741.9292	32.74	0	1	1	0	1	0	139	18
0	51	741.9292	32.74	1	0	0	0	1	0	139	18
1	25	741.9292	32.74	0	0	0	1	1	0	139	18
1	50	741.9292	32.74	0	0	0	1	0	0	139	18
0	30	741.9292	32.74	0	1	0	1	0	0	139	18
